date,AUDUSD Curncy,EURUSD Curncy,GBPUSD Curncy,NZDUSD Curncy,USDCAD Curncy,USDCHF Curncy,USDJPY Curncy,USDNOK Curncy,USDSEK Curncy
2023-07-24,0.6739,1.1064,1.2829,0.6205,1.3168,0.8697,141.48,10.0621,10.415
2023-07-25,0.6792,1.1055,1.2902,0.6221,1.3172,0.8636,140.9,10.0612,10.3745
2023-07-26,0.6758,1.1086,1.2941,0.6209,1.3208,0.8608,140.24,10.1083,10.4095
2023-07-27,0.6709,1.0979,1.2796,0.6183,1.3224,0.8691,139.48,10.1924,10.5155
2023-07-28,0.665,1.1016,1.2851,0.616,1.3237,0.8698,141.16,10.2027,10.55
2023-07-31,0.6717,1.0997,1.2835,0.6209,1.319,0.8719,142.29,10.1297,10.5258
2023-08-01,0.6613,1.0984,1.2777,0.6149,1.3281,0.8753,143.34,10.203,10.6032
2023-08-02,0.6538,1.0938,1.2711,0.608,1.335,0.8775,143.32,10.303,10.7183
2023-08-03,0.6551,1.0949,1.2709,0.6077,1.3353,0.8742,142.58,10.243,10.6861
2023-08-04,0.657,1.1006,1.2749,0.6094,1.3379,0.8725,141.76,10.1422,10.5763
2023-08-07,0.6573,1.1002,1.2784,0.6106,1.337,0.8728,142.5,10.1601,10.579
2023-08-08,0.6544,1.0956,1.2748,0.6066,1.3419,0.8756,143.38,10.27,10.718
2023-08-09,0.6528,1.0974,1.2719,0.6052,1.3419,0.8773,143.73,10.2008,10.6755
2023-08-10,0.6515,1.0981,1.2676,0.6021,1.3449,0.8768,144.75,10.3232,10.7026
2023-08-11,0.6496,1.0949,1.2696,0.5984,1.344,0.8767,144.96,10.4241,10.7655
2023-08-14,0.6487,1.0906,1.2683,0.5976,1.3461,0.8784,145.56,10.479,10.7771
2023-08-15,0.6455,1.0905,1.2705,0.5952,1.3498,0.8785,145.57,10.5373,10.8633
2023-08-16,0.6424,1.0879,1.2732,0.5938,1.3533,0.88,146.35,10.6115,10.9128
2023-08-17,0.6404,1.0872,1.2747,0.5925,1.3546,0.8785,145.84,10.5843,10.9342
2023-08-18,0.6406,1.0873,1.2734,0.5923,1.3553,0.882,145.39,10.6444,10.984
2023-08-21,0.6414,1.0896,1.2756,0.5928,1.3544,0.8785,146.22,10.6209,10.9609
2023-08-22,0.6423,1.0846,1.2732,0.5946,1.355,0.8804,145.89,10.6198,10.9331
2023-08-23,0.648,1.0863,1.2727,0.5979,1.3526,0.878,144.84,10.5926,10.8966
2023-08-24,0.6417,1.081,1.2602,0.5923,1.3582,0.8845,145.83,10.7143,10.9944
2023-08-25,0.6404,1.0796,1.2578,0.5908,1.3601,0.8847,146.44,10.7018,11.0554
2023-08-28,0.6429,1.0819,1.2602,0.591,1.3599,0.8838,146.54,10.716,10.9858
2023-08-29,0.6481,1.088,1.2644,0.5972,1.3552,0.8784,145.88,10.5781,10.8766
2023-08-30,0.6475,1.0923,1.2721,0.5955,1.3532,0.8785,146.24,10.5926,10.8428
2023-08-31,0.6484,1.0843,1.2673,0.5967,1.3508,0.8834,145.54,10.6314,10.9534
2023-09-01,0.6456,1.078,1.259,0.5945,1.3592,0.8851,146.22,10.6611,11.0399
2023-09-04,0.6461,1.0796,1.2625,0.5939,1.3591,0.8846,146.47,10.6277,10.9965
2023-09-05,0.6379,1.0722,1.2564,0.5884,1.3642,0.8895,147.72,10.7212,11.0995
2023-09-06,0.6382,1.0727,1.2507,0.5873,1.3636,0.8911,147.66,10.7167,11.1108
2023-09-07,0.6376,1.0696,1.2472,0.5875,1.3685,0.8928,147.3,10.7119,11.1466
2023-09-08,0.6376,1.07,1.2468,0.5884,1.364,0.8931,147.83,10.682,11.1255
2023-09-11,0.6431,1.075,1.2509,0.5919,1.3573,0.8908,146.59,10.638,11.0777
2023-09-12,0.6426,1.0754,1.249,0.5904,1.3553,0.8913,147.08,10.675,11.0793
2023-09-13,0.6422,1.073,1.249,0.5918,1.3549,0.8937,147.46,10.715,11.1334
2023-09-14,0.644,1.0643,1.2409,0.5912,1.3508,0.8956,147.47,10.7349,11.1867
2023-09-15,0.6432,1.0657,1.2383,0.5899,1.3525,0.8969,147.85,10.7795,11.1894
2023-09-18,0.6437,1.0692,1.2383,0.5917,1.3486,0.8971,147.61,10.8069,11.1464
2023-09-19,0.6454,1.0679,1.2392,0.5936,1.3448,0.8978,147.86,10.7798,11.1652
2023-09-20,0.6448,1.0661,1.2344,0.5929,1.3462,0.8986,148.34,10.7886,11.1429
2023-09-21,0.6416,1.0661,1.2298,0.5931,1.3483,0.9045,147.59,10.7806,11.1737
2023-09-22,0.6441,1.0653,1.2241,0.596,1.3483,0.9066,148.37,10.7584,11.1184
2023-09-25,0.6424,1.0593,1.2211,0.5967,1.3454,0.912,148.88,10.8011,11.0599
2023-09-26,0.6397,1.0572,1.2158,0.5945,1.3517,0.9158,149.07,10.8188,10.9985
2023-09-27,0.6353,1.0503,1.2135,0.5923,1.3498,0.9213,149.63,10.7619,11.0685
2023-09-28,0.6427,1.0566,1.2203,0.5962,1.3487,0.915,149.31,10.7276,10.92
2023-09-29,0.6435,1.0573,1.2199,0.5998,1.3577,0.9153,149.37,10.6961,10.9118
2023-10-02,0.6363,1.0477,1.2087,0.5947,1.3676,0.9183,149.86,10.8586,11.0552
2023-10-03,0.6302,1.0467,1.2077,0.5909,1.3708,0.921,149.02,10.9662,11.0817
2023-10-04,0.6325,1.0504,1.2135,0.5913,1.3745,0.9172,149.12,10.9981,11.0673
2023-10-05,0.637,1.055,1.2192,0.5966,1.3705,0.9123,148.51,10.9603,11.0061
2023-10-06,0.6386,1.0586,1.2237,0.599,1.3661,0.9098,149.32,10.9167,10.9625
2023-10-09,0.6411,1.0567,1.2238,0.6023,1.359,0.9066,148.51,10.7839,10.965
2023-10-10,0.6432,1.0605,1.2287,0.6046,1.3583,0.9045,148.71,10.8097,10.876
2023-10-11,0.6414,1.062,1.2313,0.602,1.3593,0.902,149.17,10.8545,10.9028
2023-10-12,0.6314,1.0528,1.2175,0.5927,1.369,0.9084,149.81,10.9767,11.0009
2023-10-13,0.6296,1.051,1.2143,0.5885,1.366,0.902,149.57,10.9471,11.0315
2023-10-16,0.6342,1.056,1.2217,0.5927,1.3611,0.9,149.51,10.9211,10.9178
2023-10-17,0.6365,1.0577,1.2183,0.5897,1.3648,0.9002,149.81,10.953,10.9105
2023-10-18,0.6336,1.0536,1.214,0.5856,1.3716,0.899,149.93,11.046,11.0244
2023-10-19,0.6329,1.0582,1.2144,0.5849,1.3719,0.8914,149.8,11.003,10.9604
2023-10-20,0.6314,1.0594,1.2164,0.5828,1.3715,0.8921,149.86,11.0669,10.977
2023-10-23,0.6336,1.067,1.2249,0.5846,1.3691,0.8911,149.71,11.0791,10.9735
2023-10-24,0.6355,1.059,1.216,0.5844,1.3741,0.8932,149.91,11.1686,11.1202
2023-10-25,0.6309,1.0566,1.2112,0.5802,1.3797,0.8968,150.23,11.1985,11.1477
2023-10-26,0.6322,1.0563,1.2129,0.5821,1.3831,0.8988,150.4,11.2063,11.1661
2023-10-27,0.6335,1.0565,1.2122,0.5811,1.387,0.9023,149.66,11.1836,11.1458
2023-10-30,0.6374,1.0615,1.217,0.5844,1.3826,0.902,149.1,11.1465,11.1444
2023-10-31,0.6337,1.0575,1.2153,0.5825,1.3875,0.9104,151.68,11.1788,11.1783
2023-11-01,0.6393,1.057,1.2152,0.5846,1.3856,0.9078,150.95,11.1625,11.1814
2023-11-02,0.6434,1.0622,1.2203,0.5899,1.3739,0.906,150.45,11.1632,11.1181
2023-11-03,0.6513,1.0731,1.238,0.5998,1.3658,0.8988,149.39,11.0445,10.8969
2023-11-06,0.6489,1.0718,1.2344,0.5964,1.37,0.8994,150.07,11.0599,10.9146
2023-11-07,0.6436,1.07,1.23,0.5936,1.3767,0.9001,150.37,11.1908,10.9198
2023-11-08,0.6402,1.0709,1.2285,0.5911,1.3792,0.8993,150.98,11.1749,10.8961
2023-11-09,0.6367,1.0668,1.2223,0.5894,1.3808,0.9029,151.35,11.2211,10.9267
2023-11-10,0.6361,1.0686,1.2227,0.5891,1.3801,0.9027,151.52,11.1131,10.8965
2023-11-13,0.6377,1.0698,1.2279,0.5877,1.3805,0.9016,151.72,11.0849,10.8429
2023-11-14,0.6507,1.0879,1.2499,0.6008,1.3693,0.8891,150.37,10.8821,10.5921
2023-11-15,0.6509,1.0848,1.2416,0.6023,1.3683,0.888,151.36,10.8208,10.5543
2023-11-16,0.647,1.0852,1.2414,0.5971,1.3755,0.8887,150.73,10.9355,10.5914
2023-11-17,0.6515,1.0915,1.2462,0.5991,1.3723,0.8857,149.63,10.8077,10.5193
2023-11-20,0.6557,1.094,1.2505,0.6037,1.3725,0.885,148.39,10.7027,10.4498
2023-11-21,0.6556,1.0911,1.2539,0.6049,1.3701,0.8837,148.39,10.6805,10.4664
2023-11-22,0.6543,1.0888,1.2494,0.6022,1.3687,0.8839,149.54,10.7552,10.4769
2023-11-23,0.6558,1.0905,1.2534,0.6048,1.3696,0.8842,149.56,10.7731,10.4886
2023-11-24,0.6585,1.0939,1.2603,0.6074,1.3636,0.883,149.44,10.7323,10.4605
2023-11-27,0.6607,1.0954,1.2627,0.6098,1.3616,0.8803,148.69,10.6395,10.4231
2023-11-28,0.6649,1.0993,1.2694,0.6136,1.3574,0.878,147.48,10.6231,10.322
2023-11-29,0.6617,1.0969,1.2695,0.6156,1.3589,0.8739,147.24,10.6599,10.3632
2023-11-30,0.6605,1.0888,1.2624,0.6155,1.3561,0.8752,148.2,10.8118,10.4997
2023-12-01,0.6675,1.0884,1.271,0.6209,1.3497,0.8692,146.82,10.6718,10.3742
2023-12-04,0.662,1.0836,1.2633,0.6165,1.3537,0.8728,147.21,10.8469,10.4356
2023-12-05,0.6552,1.0797,1.2595,0.6129,1.3592,0.875,147.15,10.9263,10.4883
2023-12-06,0.6549,1.0764,1.256,0.6138,1.3593,0.8748,147.31,10.9779,10.4773
2023-12-07,0.6602,1.0794,1.2594,0.617,1.3599,0.8754,144.13,10.8709,10.3904
2023-12-08,0.6579,1.0763,1.2549,0.6124,1.3583,0.8799,144.95,10.9053,10.4652
2023-12-11,0.6568,1.0765,1.2555,0.6124,1.3574,0.8784,146.16,10.9542,10.4905
2023-12-12,0.6559,1.0794,1.2563,0.6134,1.3591,0.8753,145.45,10.9649,10.4413
2023-12-13,0.6662,1.0874,1.2618,0.6175,1.3518,0.8717,142.89,10.7904,10.33
2023-12-14,0.6699,1.0993,1.2767,0.6206,1.3407,0.8676,141.89,10.5113,10.2433
2023-12-15,0.6699,1.0895,1.2681,0.6209,1.338,0.8705,142.15,10.4597,10.2708
2023-12-18,0.6707,1.0924,1.2648,0.6212,1.3399,0.8671,142.78,10.3962,10.2122
2023-12-19,0.6763,1.0981,1.2732,0.6272,1.3333,0.8609,143.84,10.2676,10.1578
2023-12-20,0.673,1.0942,1.2639,0.6248,1.3369,0.8627,143.57,10.3536,10.1764
2023-12-21,0.6802,1.1011,1.269,0.6295,1.3283,0.8562,142.12,10.2606,10.0923
2023-12-22,0.6799,1.1014,1.2701,0.6296,1.327,0.8556,142.41,10.2048,10.0024
2023-12-25,0.6796,1.1008,1.269,0.6301,1.3257,0.8547,142.35,10.2329,10.0488
2023-12-26,0.6825,1.1042,1.2725,0.6328,1.3195,0.8537,142.4,10.1459,9.996
2023-12-27,0.6847,1.1105,1.2798,0.634,1.3208,0.843,141.83,10.1025,9.9404
2023-12-28,0.683,1.1061,1.2733,0.6332,1.3229,0.8448,141.41,10.1979,9.99
2023-12-29,0.6812,1.1039,1.2731,0.6319,1.3243,0.8414,141.04,10.1724,10.0734
2024-01-01,0.6813,1.1045,1.2727,0.6325,1.3239,0.8407,140.89,,10.076
2024-01-02,0.6761,1.0942,1.2617,0.6252,1.3321,0.8504,141.99,10.3551,10.2143
2024-01-03,0.6732,1.0922,1.2665,0.6247,1.3353,0.8491,143.29,10.3418,10.2875
2024-01-04,0.6707,1.0945,1.2682,0.6235,1.335,0.8502,144.63,10.2999,10.2199
2024-01-05,0.6713,1.0943,1.272,0.6244,1.3363,0.85,144.63,10.3016,10.2539
2024-01-08,0.672,1.095,1.2748,0.625,1.3348,0.8481,144.23,10.3642,10.2304
2024-01-09,0.6687,1.0931,1.271,0.6239,1.339,0.8523,144.48,10.3642,10.252
2024-01-10,0.67,1.0973,1.2742,0.6227,1.3381,0.8508,145.76,10.3465,10.2247
2024-01-11,0.6688,1.0972,1.276,0.6233,1.3395,0.852,145.29,10.3087,10.2615
2024-01-12,0.6686,1.0951,1.2753,0.6241,1.341,0.8523,144.88,10.2821,10.2807
2024-01-15,0.666,1.095,1.2727,0.62,1.3428,0.8558,145.73,10.3481,10.3215
2024-01-16,0.6584,1.0875,1.2637,0.6139,1.3495,0.8616,147.19,10.4712,10.4336
2024-01-17,0.6552,1.0883,1.2676,0.6117,1.3506,0.8644,148.16,10.5108,10.4464
2024-01-18,0.6573,1.0876,1.2706,0.6116,1.3487,0.868,148.16,10.5297,10.4862
2024-01-19,0.6597,1.0898,1.2703,0.6113,1.3429,0.8684,148.12,10.4889,10.4686
2024-01-22,0.657,1.0883,1.2709,0.6077,1.3479,0.8691,148.1,10.5136,10.4653
2024-01-23,0.658,1.0854,1.2687,0.6102,1.3462,0.8702,148.35,10.504,10.4844
2024-01-24,0.6577,1.0885,1.2726,0.6111,1.3524,0.8628,147.51,10.468,10.4367
2024-01-25,0.6585,1.0846,1.2708,0.6111,1.3475,0.8671,147.66,10.4364,10.4445
2024-01-26,0.6575,1.0853,1.2703,0.609,1.3453,0.8642,148.15,10.4268,10.4474
2024-01-29,0.6611,1.0833,1.2709,0.6133,1.3414,0.8613,147.5,10.4311,10.4453
2024-01-30,0.6602,1.0845,1.27,0.6136,1.3398,0.8618,147.61,10.4398,10.4113
2024-01-31,0.6568,1.0818,1.2688,0.6117,1.3435,0.8614,146.92,10.5052,10.3913
2024-02-01,0.6572,1.0872,1.2744,0.6144,1.3386,0.8578,146.43,10.4362,10.3838
2024-02-02,0.6512,1.0788,1.2631,0.6065,1.3463,0.8668,148.38,10.6042,10.5016
2024-02-05,0.6483,1.0743,1.2536,0.6055,1.354,0.8707,148.68,10.6859,10.6015
2024-02-06,0.6523,1.0755,1.2598,0.6098,1.3492,0.8698,147.94,10.5904,10.5056
2024-02-07,0.652,1.0772,1.2626,0.6113,1.3463,0.8744,148.18,10.5826,10.4732
2024-02-08,0.6492,1.0778,1.2617,0.6097,1.3458,0.8737,149.32,10.6181,10.476
2024-02-09,0.6524,1.0784,1.2628,0.615,1.346,0.8747,149.29,10.5423,10.4568
2024-02-12,0.6531,1.0772,1.2629,0.6131,1.3451,0.8757,149.35,10.5008,10.4004
2024-02-13,0.6453,1.0709,1.2592,0.6061,1.3564,0.8871,150.8,10.6769,10.5844
2024-02-14,0.6491,1.0727,1.2566,0.6086,1.3544,0.886,150.58,10.5856,10.5277
2024-02-15,0.6525,1.0772,1.26,0.6107,1.3465,0.8799,149.93,10.5247,10.4543
2024-02-16,0.6531,1.0777,1.2602,0.6124,1.3485,0.8806,150.21,10.5069,10.4387
2024-02-19,0.654,1.0779,1.2594,0.615,1.3491,0.8824,150.13,10.4851,10.4058
2024-02-20,0.6549,1.0808,1.2623,0.6165,1.3523,0.8819,150.01,10.4885,10.3633
2024-02-21,0.6551,1.0819,1.2638,0.618,1.3506,0.8796,150.3,10.4841,10.3625
2024-02-22,0.6557,1.0823,1.266,0.6195,1.3482,0.8802,150.53,10.5061,10.3291
2024-02-23,0.6562,1.0821,1.2672,0.6197,1.3505,0.8809,150.51,10.5347,10.3292
2024-02-26,0.654,1.0851,1.2685,0.6173,1.3505,0.88,150.7,10.5122,10.2848
2024-02-27,0.6544,1.0844,1.2685,0.6171,1.3528,0.8786,150.51,10.5316,10.309
2024-02-28,0.6496,1.0838,1.2662,0.6098,1.3577,0.8788,150.69,10.5899,10.3335
2024-02-29,0.6497,1.0805,1.2625,0.6087,1.3579,0.8845,149.98,10.622,10.3736
2024-03-01,0.6527,1.0837,1.2655,0.6107,1.3561,0.8834,150.12,10.5238,10.3201
2024-03-04,0.651,1.0856,1.2692,0.6094,1.3574,0.8849,150.53,10.5681,10.3754
2024-03-05,0.6503,1.0857,1.2705,0.6087,1.3593,0.8834,150.05,10.5688,10.3779
2024-03-06,0.6564,1.0899,1.2731,0.6129,1.3514,0.8821,149.38,10.4933,10.2965
2024-03-07,0.662,1.0948,1.2809,0.6174,1.3459,0.8777,148.05,10.4022,10.2249
2024-03-08,0.6624,1.0939,1.2858,0.6177,1.3483,0.8771,147.06,10.4251,10.2084
2024-03-11,0.6614,1.0926,1.2814,0.617,1.3483,0.8774,146.95,10.457,10.2428
2024-03-12,0.6606,1.0927,1.2793,0.6151,1.3491,0.8772,147.68,10.5243,10.2371
2024-03-13,0.6621,1.0948,1.2797,0.6157,1.3471,0.8789,147.76,10.4808,10.2275
2024-03-14,0.6581,1.0883,1.2753,0.6131,1.3533,0.8837,148.33,10.556,10.3389
2024-03-15,0.656,1.0889,1.2736,0.6085,1.3542,0.8838,149.04,10.6189,10.3613
2024-03-18,0.656,1.0872,1.2729,0.6085,1.3534,0.8878,149.15,10.656,10.4339
2024-03-19,0.6532,1.0866,1.2722,0.6052,1.3567,0.8881,150.86,10.6483,10.4348
2024-03-20,0.6586,1.0922,1.2785,0.6081,1.3492,0.8869,151.26,10.5784,10.3858
2024-03-21,0.657,1.086,1.2658,0.6044,1.3531,0.8975,151.62,10.6661,10.4667
2024-03-22,0.6515,1.0808,1.2601,0.5992,1.3604,0.8975,151.41,10.7559,10.5644
2024-03-25,0.654,1.0837,1.2636,0.6003,1.3586,0.8994,151.42,10.7165,10.5761
2024-03-26,0.6533,1.0831,1.2628,0.6004,1.3584,0.904,151.56,10.7568,10.592
2024-03-27,0.6535,1.0828,1.264,0.6004,1.3568,0.9038,151.33,10.7797,10.6123
2024-03-28,0.6516,1.0789,1.2624,0.5973,1.354,0.9017,151.38,10.8567,10.6986
2024-03-29,0.6521,1.079,1.2623,0.598,1.354,0.9014,151.35,10.826,10.6584
2024-04-01,0.6489,1.0743,1.2552,0.5953,1.357,0.9043,151.65,10.9581,10.7996
2024-04-02,0.6518,1.077,1.2578,0.5971,1.3567,0.908,151.56,10.8383,10.7362
2024-04-03,0.6565,1.0836,1.2652,0.6009,1.3527,0.9029,151.7,10.727,10.6476
2024-04-04,0.6588,1.0837,1.2642,0.6025,1.3543,0.9014,151.34,10.7428,10.6454
2024-04-05,0.6579,1.0837,1.2638,0.6013,1.359,0.9018,151.62,10.7291,10.6419
2024-04-08,0.6604,1.0859,1.2655,0.6032,1.3572,0.9054,151.82,10.6846,10.5636
2024-04-09,0.6629,1.0857,1.2678,0.606,1.3571,0.9035,151.76,10.6766,10.5532
2024-04-10,0.6512,1.0743,1.254,0.5975,1.3682,0.9128,153.16,10.8447,10.7193
2024-04-11,0.6538,1.0726,1.2553,0.5997,1.3689,0.91,153.27,10.8309,10.7257
2024-04-12,0.6467,1.0643,1.2452,0.5943,1.3775,0.9137,153.23,10.8983,10.8868
2024-04-15,0.6442,1.0624,1.2446,0.5904,1.3788,0.9116,154.28,10.9429,10.8864
2024-04-16,0.6402,1.0619,1.2426,0.5881,1.3829,0.913,154.72,10.9846,10.9623
2024-04-17,0.6435,1.0673,1.2454,0.5917,1.3773,0.9108,154.39,11.0006,10.9411
2024-04-18,0.6421,1.0643,1.2436,0.5902,1.3767,0.9123,154.64,11.0554,10.9712
2024-04-19,0.6418,1.0656,1.237,0.5888,1.3751,0.9102,154.64,11.0198,10.9223
